date,hour,price,dateF
08/13/2024,14,22.2,2024-08-13
08/13/2024,14,23.43,2024-08-13
08/13/2024,14,24.45,2024-08-13
08/13/2024,15,21.91,2024-08-13
08/13/2024,15,23.21,2024-08-13
08/13/2024,15,22.52,2024-08-13
08/13/2024,15,26.58,2024-08-13
08/13/2024,16,12.95,2024-08-13
08/13/2024,16,13.21,2024-08-13
08/13/2024,16,17.88,2024-08-13
08/13/2024,16,21.01,2024-08-13
08/13/2024,17,15.99,2024-08-13
08/13/2024,17,12.71,2024-08-13
08/13/2024,17,12.48,2024-08-13
08/13/2024,17,13.4,2024-08-13
08/13/2024,18,9.97,2024-08-13
08/13/2024,18,13.56,2024-08-13
08/13/2024,18,16.41,2024-08-13
08/13/2024,18,11.93,2024-08-13
08/13/2024,19,16.15,2024-08-13
08/13/2024,19,11.65,2024-08-13
08/13/2024,19,5.85,2024-08-13
08/13/2024,19,24.15,2024-08-13
08/13/2024,20,21.28,2024-08-13
08/13/2024,20,24.77,2024-08-13
08/13/2024,20,38.85,2024-08-13
08/13/2024,20,52.59,2024-08-13
08/13/2024,21,43.2,2024-08-13
08/13/2024,21,52.16,2024-08-13
08/13/2024,21,28.71,2024-08-13
08/13/2024,21,19.83,2024-08-13
08/13/2024,22,22.92,2024-08-13
08/13/2024,22,15.52,2024-08-13
08/13/2024,22,2.66,2024-08-13
08/13/2024,22,3.01,2024-08-13
08/13/2024,23,0.91,2024-08-13
08/13/2024,23,4.23,2024-08-13
08/13/2024,23,10.81,2024-08-13
08/13/2024,23,11.53,2024-08-13
08/13/2024,24,21.54,2024-08-13
08/13/2024,24,21.69,2024-08-13
08/13/2024,24,20.09,2024-08-13
08/13/2024,24,18.61,2024-08-13
08/14/2024,1,17.94,2024-08-14
08/14/2024,1,18.06,2024-08-14
08/14/2024,1,16.89,2024-08-14
08/14/2024,1,17.01,2024-08-14
08/14/2024,2,16.66,2024-08-14
08/14/2024,2,15.85,2024-08-14
08/14/2024,2,15.72,2024-08-14
08/14/2024,2,15.09,2024-08-14
08/14/2024,3,14.78,2024-08-14
08/14/2024,3,14.25,2024-08-14
08/14/2024,3,13.87,2024-08-14
08/14/2024,3,13.79,2024-08-14
08/14/2024,4,13.96,2024-08-14
08/14/2024,4,13.99,2024-08-14
08/14/2024,4,4.54,2024-08-14
08/14/2024,4,3.86,2024-08-14
08/14/2024,5,13.93,2024-08-14
08/14/2024,5,13.87,2024-08-14
08/14/2024,5,14.62,2024-08-14
08/14/2024,5,14.93,2024-08-14
08/14/2024,6,17.3,2024-08-14
08/14/2024,6,16.09,2024-08-14
08/14/2024,6,17.39,2024-08-14
08/14/2024,6,18.17,2024-08-14
08/14/2024,7,18.82,2024-08-14
08/14/2024,7,18.99,2024-08-14
08/14/2024,7,19.28,2024-08-14
08/14/2024,7,12.25,2024-08-14
08/14/2024,8,18.49,2024-08-14
08/14/2024,8,12.83,2024-08-14
08/14/2024,8,14.46,2024-08-14
08/14/2024,8,14.44,2024-08-14
08/14/2024,9,14.21,2024-08-14
08/14/2024,9,13.6,2024-08-14
08/14/2024,9,11.58,2024-08-14
08/14/2024,9,7.39,2024-08-14
08/14/2024,10,1.57,2024-08-14
08/14/2024,10,0.08,2024-08-14
08/14/2024,10,0.08,2024-08-14
08/14/2024,10,1.15,2024-08-14
08/14/2024,11,3.3,2024-08-14
08/14/2024,11,5.06,2024-08-14
08/14/2024,11,5.94,2024-08-14
08/14/2024,11,6.29,2024-08-14
08/14/2024,12,11.32,2024-08-14
08/14/2024,12,15.11,2024-08-14
08/14/2024,12,18.41,2024-08-14
08/14/2024,12,21.63,2024-08-14
08/14/2024,13,22.01,2024-08-14
08/14/2024,13,23.73,2024-08-14
08/14/2024,13,23.48,2024-08-14
08/14/2024,13,26.12,2024-08-14
08/14/2024,14,28.51,2024-08-14
08/14/2024,14,27.89,2024-08-14
08/14/2024,14,35.58,2024-08-14
08/14/2024,14,29.22,2024-08-14
08/14/2024,15,29.02,2024-08-14
08/14/2024,15,29.57,2024-08-14
08/14/2024,15,39.89,2024-08-14
08/14/2024,15,63.56,2024-08-14
08/14/2024,16,40.49,2024-08-14
08/14/2024,16,31.0,2024-08-14
08/14/2024,16,25.88,2024-08-14
08/14/2024,16,25.79,2024-08-14
08/14/2024,17,31.99,2024-08-14
08/14/2024,17,33.02,2024-08-14
08/14/2024,17,28.44,2024-08-14
08/14/2024,17,6.34,2024-08-14
08/14/2024,18,22.53,2024-08-14
08/14/2024,18,25.06,2024-08-14
08/14/2024,18,6.76,2024-08-14
08/14/2024,18,-4.04,2024-08-14
08/14/2024,19,-3.69,2024-08-14
08/14/2024,19,-14.16,2024-08-14
08/14/2024,19,-12.11,2024-08-14
08/14/2024,19,-9.98,2024-08-14
08/14/2024,20,8.12,2024-08-14
08/14/2024,20,55.9,2024-08-14
08/14/2024,20,74.73,2024-08-14
08/14/2024,20,75.56,2024-08-14
08/14/2024,21,57.75,2024-08-14
08/14/2024,21,51.87,2024-08-14
08/14/2024,21,37.6,2024-08-14
08/14/2024,21,15.78,2024-08-14
08/14/2024,22,16.98,2024-08-14
08/14/2024,22,0.86,2024-08-14
08/14/2024,22,-0.32,2024-08-14
08/14/2024,22,3.64,2024-08-14
08/14/2024,23,12.41,2024-08-14
08/14/2024,23,4.28,2024-08-14
08/14/2024,23,-0.79,2024-08-14
08/14/2024,23,-3.45,2024-08-14
08/14/2024,24,8.58,2024-08-14
08/14/2024,24,10.83,2024-08-14
08/14/2024,24,10.56,2024-08-14
08/14/2024,24,-0.47,2024-08-14
08/15/2024,1,-0.58,2024-08-15
08/15/2024,1,8.57,2024-08-15
08/15/2024,1,13.37,2024-08-15
08/15/2024,1,13.73,2024-08-15
08/15/2024,2,15.23,2024-08-15
08/15/2024,2,16.14,2024-08-15
08/15/2024,2,15.62,2024-08-15
08/15/2024,2,14.8,2024-08-15
08/15/2024,3,14.54,2024-08-15
08/15/2024,3,14.78,2024-08-15
08/15/2024,3,14.81,2024-08-15
08/15/2024,3,14.57,2024-08-15
08/15/2024,4,14.05,2024-08-15
08/15/2024,4,14.02,2024-08-15
08/15/2024,4,13.8,2024-08-15
08/15/2024,4,13.47,2024-08-15
08/15/2024,5,13.01,2024-08-15
08/15/2024,5,13.05,2024-08-15
08/15/2024,5,13.24,2024-08-15
08/15/2024,5,13.7,2024-08-15
08/15/2024,6,14.05,2024-08-15
08/15/2024,6,14.43,2024-08-15
08/15/2024,6,15.95,2024-08-15
08/15/2024,6,17.68,2024-08-15
08/15/2024,7,19.57,2024-08-15
08/15/2024,7,20.14,2024-08-15
08/15/2024,7,19.45,2024-08-15
08/15/2024,7,19.32,2024-08-15
08/15/2024,8,19.81,2024-08-15
08/15/2024,8,18.53,2024-08-15
08/15/2024,8,17.77,2024-08-15
08/15/2024,8,15.39,2024-08-15
08/15/2024,9,15.71,2024-08-15
08/15/2024,9,14.1,2024-08-15
08/15/2024,9,12.93,2024-08-15
08/15/2024,9,11.8,2024-08-15
08/15/2024,10,11.72,2024-08-15
08/15/2024,10,11.75,2024-08-15
08/15/2024,10,12.08,2024-08-15
08/15/2024,10,13.01,2024-08-15
08/15/2024,11,12.79,2024-08-15
08/15/2024,11,15.13,2024-08-15
08/15/2024,11,18.1,2024-08-15
08/15/2024,11,20.6,2024-08-15
08/15/2024,12,21.47,2024-08-15
08/15/2024,12,23.49,2024-08-15
08/15/2024,12,23.01,2024-08-15
08/15/2024,12,28.84,2024-08-15
08/15/2024,13,42.61,2024-08-15
08/15/2024,13,28.55,2024-08-15
08/15/2024,13,29.51,2024-08-15
08/15/2024,13,34.48,2024-08-15
08/15/2024,14,35.42,2024-08-15
08/15/2024,14,31.42,2024-08-15
08/15/2024,14,51.31,2024-08-15
08/15/2024,14,64.76,2024-08-15
08/15/2024,15,53.78,2024-08-15
08/15/2024,15,64.22,2024-08-15
08/15/2024,15,60.61,2024-08-15
08/15/2024,15,67.78,2024-08-15
08/15/2024,16,44.4,2024-08-15
08/15/2024,16,35.8,2024-08-15
08/15/2024,16,46.14,2024-08-15
08/15/2024,16,55.32,2024-08-15
08/15/2024,17,35.1,2024-08-15
08/15/2024,17,37.23,2024-08-15
08/15/2024,17,57.98,2024-08-15
08/15/2024,17,39.95,2024-08-15
08/15/2024,18,30.13,2024-08-15
08/15/2024,18,26.85,2024-08-15
08/15/2024,18,27.73,2024-08-15
08/15/2024,18,29.3,2024-08-15
08/15/2024,19,26.48,2024-08-15
08/15/2024,19,30.88,2024-08-15
08/15/2024,19,30.28,2024-08-15
08/15/2024,19,63.23,2024-08-15
08/15/2024,20,55.01,2024-08-15
08/15/2024,20,85.15,2024-08-15
08/15/2024,20,84.61,2024-08-15
08/15/2024,20,94.13,2024-08-15
08/15/2024,21,102.0,2024-08-15
08/15/2024,21,95.6,2024-08-15
08/15/2024,21,95.99,2024-08-15
08/15/2024,21,76.13,2024-08-15
08/15/2024,22,70.26,2024-08-15
08/15/2024,22,45.76,2024-08-15
08/15/2024,22,31.31,2024-08-15
08/15/2024,22,27.69,2024-08-15
08/15/2024,23,26.99,2024-08-15
08/15/2024,23,27.83,2024-08-15
08/15/2024,23,24.15,2024-08-15
08/15/2024,23,21.98,2024-08-15
08/15/2024,24,22.71,2024-08-15
08/15/2024,24,22.31,2024-08-15
08/15/2024,24,22.19,2024-08-15
08/15/2024,24,22.15,2024-08-15
08/16/2024,1,21.05,2024-08-16
08/16/2024,1,20.83,2024-08-16
08/16/2024,1,20.72,2024-08-16
08/16/2024,1,19.63,2024-08-16
08/16/2024,2,19.8,2024-08-16
08/16/2024,2,19.14,2024-08-16
08/16/2024,2,18.97,2024-08-16
08/16/2024,2,18.73,2024-08-16
08/16/2024,3,19.71,2024-08-16
08/16/2024,3,19.16,2024-08-16
08/16/2024,3,18.67,2024-08-16
08/16/2024,3,17.46,2024-08-16
08/16/2024,4,17.47,2024-08-16
08/16/2024,4,16.71,2024-08-16
08/16/2024,4,16.35,2024-08-16
08/16/2024,4,16.61,2024-08-16
08/16/2024,5,17.06,2024-08-16
08/16/2024,5,17.05,2024-08-16
08/16/2024,5,16.79,2024-08-16
08/16/2024,5,17.36,2024-08-16
08/16/2024,6,18.45,2024-08-16
08/16/2024,6,18.64,2024-08-16
08/16/2024,6,18.73,2024-08-16
08/16/2024,6,18.99,2024-08-16
08/16/2024,7,21.44,2024-08-16
08/16/2024,7,20.52,2024-08-16
08/16/2024,7,20.38,2024-08-16
08/16/2024,7,19.75,2024-08-16
08/16/2024,8,20.21,2024-08-16
08/16/2024,8,19.46,2024-08-16
08/16/2024,8,19.3,2024-08-16
08/16/2024,8,17.29,2024-08-16
08/16/2024,9,17.12,2024-08-16
08/16/2024,9,15.86,2024-08-16
08/16/2024,9,14.77,2024-08-16
08/16/2024,9,14.43,2024-08-16
08/16/2024,10,14.42,2024-08-16
08/16/2024,10,14.07,2024-08-16
08/16/2024,10,14.23,2024-08-16
08/16/2024,10,15.57,2024-08-16
08/16/2024,11,19.04,2024-08-16
08/16/2024,11,20.14,2024-08-16
08/16/2024,11,20.56,2024-08-16
08/16/2024,11,22.94,2024-08-16
08/16/2024,12,24.56,2024-08-16
08/16/2024,12,25.32,2024-08-16
08/16/2024,12,32.49,2024-08-16
08/16/2024,12,30.95,2024-08-16
08/16/2024,13,26.26,2024-08-16
08/16/2024,13,29.36,2024-08-16
08/16/2024,13,33.7,2024-08-16
08/16/2024,13,35.43,2024-08-16
08/16/2024,14,30.37,2024-08-16
08/16/2024,14,27.68,2024-08-16
08/16/2024,14,31.91,2024-08-16
08/16/2024,14,48.93,2024-08-16
08/16/2024,15,53.35,2024-08-16
08/16/2024,15,39.7,2024-08-16
08/16/2024,15,29.25,2024-08-16
08/16/2024,15,26.91,2024-08-16
08/16/2024,16,24.63,2024-08-16
08/16/2024,16,24.38,2024-08-16
08/16/2024,16,22.84,2024-08-16
08/16/2024,16,29.06,2024-08-16
08/16/2024,17,23.04,2024-08-16
08/16/2024,17,23.25,2024-08-16
08/16/2024,17,24.26,2024-08-16
08/16/2024,17,23.11,2024-08-16
08/16/2024,18,22.69,2024-08-16
08/16/2024,18,23.17,2024-08-16
08/16/2024,18,24.02,2024-08-16
08/16/2024,18,24.48,2024-08-16
08/16/2024,19,22.6,2024-08-16
08/16/2024,19,27.27,2024-08-16
08/16/2024,19,38.98,2024-08-16
08/16/2024,19,56.02,2024-08-16
08/16/2024,20,45.93,2024-08-16
08/16/2024,20,72.05,2024-08-16
08/16/2024,20,109.29,2024-08-16
08/16/2024,20,44.28,2024-08-16
08/16/2024,21,47.25,2024-08-16
08/16/2024,21,0.45,2024-08-16
08/16/2024,21,-3.78,2024-08-16
08/16/2024,21,-6.6,2024-08-16
08/16/2024,22,-14.1,2024-08-16
08/16/2024,22,-15.5,2024-08-16
08/16/2024,22,-23.27,2024-08-16
08/16/2024,22,-13.45,2024-08-16
08/16/2024,23,-6.81,2024-08-16
08/16/2024,23,-4.51,2024-08-16
08/16/2024,23,10.12,2024-08-16
08/16/2024,23,9.18,2024-08-16
08/16/2024,24,10.49,2024-08-16
08/16/2024,24,10.75,2024-08-16
08/16/2024,24,9.73,2024-08-16
08/16/2024,24,9.68,2024-08-16
08/17/2024,1,15.31,2024-08-17
08/17/2024,1,14.98,2024-08-17
08/17/2024,1,18.29,2024-08-17
08/17/2024,1,13.79,2024-08-17
08/17/2024,2,11.71,2024-08-17
08/17/2024,2,18.06,2024-08-17
08/17/2024,2,18.54,2024-08-17
08/17/2024,2,17.89,2024-08-17
08/17/2024,3,17.24,2024-08-17
08/17/2024,3,17.22,2024-08-17
08/17/2024,3,17.65,2024-08-17
08/17/2024,3,17.11,2024-08-17
08/17/2024,4,18.13,2024-08-17
08/17/2024,4,18.3,2024-08-17
08/17/2024,4,18.49,2024-08-17
08/17/2024,4,18.38,2024-08-17
08/17/2024,5,19.05,2024-08-17
08/17/2024,5,18.73,2024-08-17
08/17/2024,5,18.69,2024-08-17
08/17/2024,5,18.58,2024-08-17
08/17/2024,6,18.68,2024-08-17
08/17/2024,6,17.17,2024-08-17
08/17/2024,6,16.15,2024-08-17
08/17/2024,6,15.97,2024-08-17
08/17/2024,7,15.77,2024-08-17
08/17/2024,7,15.75,2024-08-17
08/17/2024,7,15.81,2024-08-17
08/17/2024,7,15.9,2024-08-17
08/17/2024,8,15.96,2024-08-17
08/17/2024,8,15.62,2024-08-17
08/17/2024,8,14.54,2024-08-17
08/17/2024,8,13.8,2024-08-17
08/17/2024,9,13.99,2024-08-17
08/17/2024,9,13.19,2024-08-17
08/17/2024,9,12.28,2024-08-17
08/17/2024,9,10.75,2024-08-17
08/17/2024,10,11.13,2024-08-17
08/17/2024,10,11.55,2024-08-17
08/17/2024,10,12.28,2024-08-17
08/17/2024,10,14.12,2024-08-17
08/17/2024,11,14.87,2024-08-17
08/17/2024,11,17.48,2024-08-17
08/17/2024,11,18.51,2024-08-17
08/17/2024,11,21.01,2024-08-17
08/17/2024,12,21.32,2024-08-17
08/17/2024,12,20.52,2024-08-17
08/17/2024,12,24.84,2024-08-17
08/17/2024,12,23.31,2024-08-17
08/17/2024,13,24.74,2024-08-17
08/17/2024,13,24.31,2024-08-17
08/17/2024,13,29.01,2024-08-17
08/17/2024,13,31.86,2024-08-17
08/17/2024,14,30.79,2024-08-17
08/17/2024,14,30.74,2024-08-17
08/17/2024,14,26.72,2024-08-17
08/17/2024,14,31.08,2024-08-17
08/17/2024,15,34.22,2024-08-17
08/17/2024,15,32.23,2024-08-17
08/17/2024,15,38.6,2024-08-17
08/17/2024,15,43.71,2024-08-17
08/17/2024,16,28.12,2024-08-17
08/17/2024,16,29.27,2024-08-17
08/17/2024,16,37.9,2024-08-17
08/17/2024,16,26.59,2024-08-17
08/17/2024,17,32.58,2024-08-17
08/17/2024,17,30.27,2024-08-17
08/17/2024,17,28.2,2024-08-17
08/17/2024,17,27.55,2024-08-17
08/17/2024,18,25.54,2024-08-17
08/17/2024,18,23.59,2024-08-17
08/17/2024,18,28.86,2024-08-17
08/17/2024,18,32.5,2024-08-17
08/17/2024,19,27.64,2024-08-17
08/17/2024,19,29.91,2024-08-17
08/17/2024,19,36.42,2024-08-17
08/17/2024,19,52.92,2024-08-17
08/17/2024,20,50.51,2024-08-17
08/17/2024,20,60.73,2024-08-17
08/17/2024,20,75.99,2024-08-17
08/17/2024,20,75.58,2024-08-17
08/17/2024,21,70.71,2024-08-17
08/17/2024,21,67.5,2024-08-17
08/17/2024,21,22.59,2024-08-17
08/17/2024,21,6.09,2024-08-17
08/17/2024,22,7.19,2024-08-17
08/17/2024,22,10.84,2024-08-17
08/17/2024,22,8.7,2024-08-17
08/17/2024,22,10.1,2024-08-17
08/17/2024,23,8.01,2024-08-17
08/17/2024,23,10.66,2024-08-17
08/17/2024,23,12.09,2024-08-17
08/17/2024,23,21.36,2024-08-17
08/17/2024,24,21.16,2024-08-17
08/17/2024,24,21.46,2024-08-17
08/17/2024,24,21.1,2024-08-17
08/17/2024,24,20.02,2024-08-17
08/18/2024,1,20.78,2024-08-18
08/18/2024,1,19.79,2024-08-18
08/18/2024,1,19.14,2024-08-18
08/18/2024,1,18.88,2024-08-18
08/18/2024,2,18.51,2024-08-18
08/18/2024,2,17.89,2024-08-18
08/18/2024,2,16.97,2024-08-18
08/18/2024,2,16.26,2024-08-18
08/18/2024,3,15.49,2024-08-18
08/18/2024,3,15.09,2024-08-18
08/18/2024,3,14.35,2024-08-18
08/18/2024,3,9.11,2024-08-18
08/18/2024,4,1.75,2024-08-18
08/18/2024,4,2.96,2024-08-18
08/18/2024,4,2.15,2024-08-18
08/18/2024,4,1.63,2024-08-18
08/18/2024,5,2.8,2024-08-18
08/18/2024,5,2.36,2024-08-18
08/18/2024,5,3.2,2024-08-18
08/18/2024,5,3.33,2024-08-18
08/18/2024,6,2.27,2024-08-18
08/18/2024,6,3.0,2024-08-18
08/18/2024,6,2.61,2024-08-18
08/18/2024,6,3.53,2024-08-18
08/18/2024,7,-0.29,2024-08-18
08/18/2024,7,-1.66,2024-08-18
08/18/2024,7,-1.7,2024-08-18
08/18/2024,7,-2.5,2024-08-18
08/18/2024,8,-2.49,2024-08-18
08/18/2024,8,-0.5,2024-08-18
08/18/2024,8,0.56,2024-08-18
08/18/2024,8,2.35,2024-08-18
08/18/2024,9,2.36,2024-08-18
08/18/2024,9,2.27,2024-08-18
08/18/2024,9,10.61,2024-08-18
08/18/2024,9,10.52,2024-08-18
08/18/2024,10,12.09,2024-08-18
08/18/2024,10,12.32,2024-08-18
08/18/2024,10,13.49,2024-08-18
08/18/2024,10,14.56,2024-08-18
08/18/2024,11,16.04,2024-08-18
08/18/2024,11,18.03,2024-08-18
08/18/2024,11,19.52,2024-08-18
08/18/2024,11,21.84,2024-08-18
08/18/2024,12,20.74,2024-08-18
08/18/2024,12,20.76,2024-08-18
08/18/2024,12,23.3,2024-08-18
08/18/2024,12,22.14,2024-08-18
08/18/2024,13,22.1,2024-08-18
08/18/2024,13,22.12,2024-08-18
08/18/2024,13,22.32,2024-08-18
08/18/2024,13,23.92,2024-08-18
08/18/2024,14,24.05,2024-08-18
08/18/2024,14,22.9,2024-08-18
08/18/2024,14,24.56,2024-08-18
08/18/2024,14,24.87,2024-08-18
08/18/2024,15,24.47,2024-08-18
08/18/2024,15,24.83,2024-08-18
08/18/2024,15,24.4,2024-08-18
08/18/2024,15,24.05,2024-08-18
08/18/2024,16,23.57,2024-08-18
08/18/2024,16,23.9,2024-08-18
08/18/2024,16,25.49,2024-08-18
08/18/2024,16,23.9,2024-08-18
08/18/2024,17,23.34,2024-08-18
08/18/2024,17,23.58,2024-08-18
08/18/2024,17,25.11,2024-08-18
08/18/2024,17,24.82,2024-08-18
08/18/2024,18,23.88,2024-08-18
08/18/2024,18,27.05,2024-08-18
08/18/2024,18,28.29,2024-08-18
08/18/2024,18,27.86,2024-08-18
08/18/2024,19,27.68,2024-08-18
08/18/2024,19,48.65,2024-08-18
08/18/2024,19,62.7,2024-08-18
08/18/2024,19,190.62,2024-08-18
08/18/2024,20,70.14,2024-08-18
08/18/2024,20,141.89,2024-08-18
08/18/2024,20,214.73,2024-08-18
08/18/2024,20,251.81,2024-08-18
08/18/2024,21,181.2,2024-08-18
08/18/2024,21,153.37,2024-08-18
08/18/2024,21,81.24,2024-08-18
08/18/2024,21,54.57,2024-08-18
08/18/2024,22,61.03,2024-08-18
08/18/2024,22,31.8,2024-08-18
08/18/2024,22,24.35,2024-08-18
08/18/2024,22,23.36,2024-08-18
08/18/2024,23,23.29,2024-08-18
08/18/2024,23,22.67,2024-08-18
08/18/2024,23,21.36,2024-08-18
08/18/2024,23,21.89,2024-08-18
08/18/2024,24,22.46,2024-08-18
08/18/2024,24,20.79,2024-08-18
08/18/2024,24,20.27,2024-08-18
08/18/2024,24,19.66,2024-08-18
08/19/2024,1,17.52,2024-08-19
08/19/2024,1,12.92,2024-08-19
08/19/2024,1,10.93,2024-08-19
08/19/2024,1,9.12,2024-08-19
08/19/2024,2,13.2,2024-08-19
08/19/2024,2,13.9,2024-08-19
08/19/2024,2,13.89,2024-08-19
08/19/2024,2,16.54,2024-08-19
08/19/2024,3,16.17,2024-08-19
08/19/2024,3,15.47,2024-08-19
08/19/2024,3,9.47,2024-08-19
08/19/2024,3,8.32,2024-08-19
08/19/2024,4,8.67,2024-08-19
08/19/2024,4,6.35,2024-08-19
08/19/2024,4,1.91,2024-08-19
08/19/2024,4,-2.19,2024-08-19
08/19/2024,5,-1.99,2024-08-19
08/19/2024,5,0.58,2024-08-19
08/19/2024,5,-1.24,2024-08-19
08/19/2024,5,0.55,2024-08-19
08/19/2024,6,-2.4,2024-08-19
08/19/2024,6,-2.63,2024-08-19
08/19/2024,6,-1.9,2024-08-19
08/19/2024,6,1.02,2024-08-19
08/19/2024,7,1.0,2024-08-19
08/19/2024,7,2.26,2024-08-19
08/19/2024,7,2.6,2024-08-19
08/19/2024,7,-0.94,2024-08-19
08/19/2024,8,-2.05,2024-08-19
08/19/2024,8,-2.66,2024-08-19
08/19/2024,8,-2.9,2024-08-19
08/19/2024,8,-2.6,2024-08-19
08/19/2024,9,-0.71,2024-08-19
08/19/2024,9,4.1,2024-08-19
08/19/2024,9,14.82,2024-08-19
08/19/2024,9,14.86,2024-08-19
08/19/2024,10,14.19,2024-08-19
08/19/2024,10,14.72,2024-08-19
08/19/2024,10,14.92,2024-08-19
08/19/2024,10,16.83,2024-08-19
08/19/2024,11,19.6,2024-08-19
08/19/2024,11,20.28,2024-08-19
08/19/2024,11,22.3,2024-08-19
08/19/2024,11,21.87,2024-08-19
08/19/2024,12,22.8,2024-08-19
08/19/2024,12,23.43,2024-08-19
08/19/2024,12,28.09,2024-08-19
08/19/2024,12,26.5,2024-08-19
08/19/2024,13,26.1,2024-08-19
08/19/2024,13,29.26,2024-08-19
08/19/2024,13,28.84,2024-08-19
08/19/2024,13,34.67,2024-08-19
08/19/2024,14,23.31,2024-08-19
08/19/2024,14,26.31,2024-08-19
08/19/2024,14,31.51,2024-08-19
08/19/2024,14,28.39,2024-08-19
08/19/2024,15,23.32,2024-08-19
08/19/2024,15,25.07,2024-08-19
08/19/2024,15,26.05,2024-08-19
08/19/2024,15,27.45,2024-08-19
08/19/2024,16,29.1,2024-08-19
08/19/2024,16,32.77,2024-08-19
08/19/2024,16,32.42,2024-08-19
08/19/2024,16,28.76,2024-08-19
08/19/2024,17,31.44,2024-08-19
08/19/2024,17,35.93,2024-08-19
08/19/2024,17,33.34,2024-08-19
08/19/2024,17,37.75,2024-08-19
08/19/2024,18,50.66,2024-08-19
08/19/2024,18,64.49,2024-08-19
08/19/2024,18,62.25,2024-08-19
08/19/2024,18,39.78,2024-08-19
08/19/2024,19,30.95,2024-08-19
08/19/2024,19,47.52,2024-08-19
08/19/2024,19,95.55,2024-08-19
08/19/2024,19,188.07,2024-08-19
08/19/2024,20,173.92,2024-08-19
08/19/2024,20,303.46,2024-08-19
08/19/2024,20,1240.59,2024-08-19
08/19/2024,20,1632.26,2024-08-19
08/19/2024,21,925.0,2024-08-19
08/19/2024,21,539.02,2024-08-19
08/19/2024,21,110.61,2024-08-19
08/19/2024,21,73.52,2024-08-19
08/19/2024,22,73.32,2024-08-19
08/19/2024,22,38.08,2024-08-19
08/19/2024,22,26.04,2024-08-19
08/19/2024,22,26.81,2024-08-19
08/19/2024,23,27.19,2024-08-19
08/19/2024,23,22.54,2024-08-19
08/19/2024,23,22.12,2024-08-19
08/19/2024,23,21.19,2024-08-19
08/19/2024,24,22.46,2024-08-19
08/19/2024,24,21.33,2024-08-19
08/19/2024,24,20.83,2024-08-19
08/19/2024,24,20.24,2024-08-19
08/20/2024,1,19.43,2024-08-20
08/20/2024,1,19.08,2024-08-20
08/20/2024,1,18.35,2024-08-20
08/20/2024,1,17.98,2024-08-20
08/20/2024,2,17.72,2024-08-20
08/20/2024,2,17.45,2024-08-20
08/20/2024,2,16.01,2024-08-20
08/20/2024,2,16.49,2024-08-20
08/20/2024,3,16.57,2024-08-20
08/20/2024,3,16.08,2024-08-20
08/20/2024,3,15.36,2024-08-20
08/20/2024,3,15.29,2024-08-20
08/20/2024,4,15.59,2024-08-20
08/20/2024,4,15.36,2024-08-20
08/20/2024,4,15.36,2024-08-20
08/20/2024,4,15.42,2024-08-20
08/20/2024,5,15.92,2024-08-20
08/20/2024,5,16.11,2024-08-20
08/20/2024,5,16.55,2024-08-20
08/20/2024,5,16.8,2024-08-20
08/20/2024,6,17.89,2024-08-20
08/20/2024,6,18.26,2024-08-20
08/20/2024,6,18.65,2024-08-20
08/20/2024,6,19.57,2024-08-20
08/20/2024,7,19.52,2024-08-20
08/20/2024,7,19.9,2024-08-20
08/20/2024,7,20.15,2024-08-20
08/20/2024,7,20.56,2024-08-20
08/20/2024,8,20.89,2024-08-20
08/20/2024,8,20.83,2024-08-20
08/20/2024,8,20.11,2024-08-20
08/20/2024,8,18.68,2024-08-20
08/20/2024,9,18.13,2024-08-20
08/20/2024,9,17.66,2024-08-20
08/20/2024,9,16.61,2024-08-20
08/20/2024,9,16.31,2024-08-20
08/20/2024,10,16.32,2024-08-20
08/20/2024,10,15.09,2024-08-20
08/20/2024,10,14.31,2024-08-20
08/20/2024,10,15.36,2024-08-20
08/20/2024,11,15.48,2024-08-20
08/20/2024,11,17.02,2024-08-20
08/20/2024,11,18.89,2024-08-20
08/20/2024,11,20.03,2024-08-20
08/20/2024,12,19.1,2024-08-20
08/20/2024,12,20.17,2024-08-20
08/20/2024,12,21.09,2024-08-20
08/20/2024,12,22.24,2024-08-20
08/20/2024,13,22.03,2024-08-20
08/20/2024,13,22.37,2024-08-20
08/20/2024,13,23.27,2024-08-20
08/20/2024,13,21.48,2024-08-20
08/20/2024,14,22.09,2024-08-20
08/20/2024,14,26.1,2024-08-20
08/20/2024,14,23.88,2024-08-20
08/20/2024,14,23.28,2024-08-20
08/20/2024,15,24.65,2024-08-20
08/20/2024,15,25.21,2024-08-20
08/20/2024,15,26.4,2024-08-20
08/20/2024,15,28.2,2024-08-20
08/20/2024,16,27.53,2024-08-20
08/20/2024,16,25.9,2024-08-20
08/20/2024,16,26.92,2024-08-20
08/20/2024,16,26.9,2024-08-20
08/20/2024,17,26.75,2024-08-20
08/20/2024,17,28.44,2024-08-20
08/20/2024,17,30.47,2024-08-20
08/20/2024,17,43.21,2024-08-20
08/20/2024,18,42.46,2024-08-20
08/20/2024,18,39.2,2024-08-20
08/20/2024,18,64.38,2024-08-20
08/20/2024,18,50.66,2024-08-20
08/20/2024,19,42.19,2024-08-20
08/20/2024,19,59.25,2024-08-20
08/20/2024,19,91.4,2024-08-20
08/20/2024,19,166.08,2024-08-20
08/20/2024,20,376.27,2024-08-20
08/20/2024,20,2349.7,2024-08-20
